symbol,SL32230,SL32246,SL6130,SL6669,SL7393,SL7403,SL7404,SL7625,SL7632
STT3A,887,874,1979,1034,1501,1186,858,2383,1357
STT3B,1603,1740,4032,2031,2472,2091,1310,3250,2364
STUB1,1508,2238,1697,979,1586,1276,2522,2735,1979
STUM,12698,10398,16396,7707,9042,9331,5055,13657,9208
STX10,576,719,652,411,1105,565,1132,972,809
STX11,42,19,59,6,24,23,13,26,24
STX12,2439,2822,7154,3771,4544,4167,4088,5105,5028
STX16,2299,2341,3898,3260,5097,2336,3594,4546,3679
STX16-NPEPL1,91,79,114,111,169,76,78,89,111
STX17,334,324,937,582,706,486,586,738,666
STX18,452,577,783,543,843,626,711,859,707
STX18-AS1,80,74,163,119,175,81,101,179,136
STX18-IT1,1,0,3,2,4,1,0,5,4
STX18P1,9,7,6,12,11,6,9,7,14
STX19,6,8,9,9,15,2,14,15,9
STX1A,9617,9105,9523,6889,9660,6401,11861,14556,10625
STX1B,26865,27176,44107,40040,38297,35237,34088,53711,47768
STX2,465,374,553,377,651,363,378,530,455
STX3,674,752,1428,1084,1325,819,806,1348,1331
STX4,929,1315,1441,747,1626,849,1928,1694,1372
STX5,984,866,1310,671,1232,916,1295,1516,1154
STX6,1739,1500,3472,2261,2649,2110,1990,3253,2789
STX7,2694,2779,6171,4104,4509,3459,3278,5289,5071
STX8,257,273,343,247,380,245,399,452,334
STXBP1,65733,59875,113177,66822,74129,71318,48212,99763,95251
STXBP2,130,106,219,98,180,87,139,223,113
STXBP3,528,699,1905,919,1734,952,1404,1254,1110
STXBP4,87,71,181,107,207,112,95,130,115
STXBP5,1656,1820,5736,2080,2181,2632,791,3062,2539
STXBP5-AS1,892,560,1800,1553,1817,878,1254,1783,1489
STXBP5L,3277,3404,10149,8070,5166,4698,2867,8666,8235
STXBP6,1944,1676,3939,2527,3451,2624,2306,4181,3917
STYK1,401,380,1199,655,483,585,456,849,737
STYX,266,227,543,273,428,281,268,378,309
STYXL1,312,350,414,239,505,235,363,438,370
STYXL2,37,112,121,58,110,35,150,178,88
SUB1,3383,4405,7913,4592,4924,4592,5361,7623,6430
SUCLA2,2406,2662,6586,4066,4528,4085,3873,4815,5087
SUCLA2P2,0,0,5,1,1,1,2,0,1
SUCLG1,1005,1054,1541,1234,1678,1260,1658,1712,1443
SUCLG2,117,199,469,119,573,278,300,369,276
SUCLG2-AS1,40,36,94,141,157,65,76,94,102
SUCNR1,1,5,47,5,12,3,29,51,10
SUCO,491,606,1617,705,1120,782,679,1281,949
SUDS3,1497,1623,2920,2398,2942,2048,2110,3343,3099
SUFU,722,618,1179,625,1356,778,655,1215,912
SUGCT,18,20,41,19,44,30,36,33,15
SUGP1,1076,1164,1363,1159,2128,1095,1696,2038,1805
SUGP2,4864,4705,7843,5119,7922,4753,3712,8094,7267
SUGT1,3238,2327,5863,3979,4906,3218,3243,5023,4757
SUGT1P2,8,3,8,20,17,2,7,14,7
SUGT1P3,40,26,52,42,46,35,56,54,41
SUGT1P4-STRA6LP,29,40,43,95,109,24,40,80,78
SUGT1P4-STRA6LP-CCDC180,2,1,4,8,1,0,4,2,3
SULF1,412,347,1137,517,647,415,498,580,632
SULF2,1599,2685,3906,1860,3967,1947,1415,3259,2364
SULT1A1,1021,998,966,1272,2090,1020,1759,1704,1755
SULT1A2,101,101,84,145,94,29,51,136,50
SULT1A3,1,5,4,1,2,1,2,1,5
SULT1A4,2,1,0,5,1,0,4,1,1
SULT1B1,27,26,75,20,40,84,22,37,49
SULT1C2,1,3,10,4,9,2,36,7,4
SULT1C2P1,2,0,2,1,3,1,5,2,0
SULT1C2P2,1,0,1,0,0,0,2,0,0
SULT1C3,0,3,1,0,1,0,2,0,1
SULT1C4,87,61,144,81,263,92,55,199,132
SULT1D1P,0,0,1,0,0,0,3,0,0
SULT1E1,1,0,4,0,1,1,3,0,0
SULT2A1,2,0,6,0,3,0,3,2,0
SULT2B1,46,32,36,25,41,35,32,37,17
SULT4A1,14127,18446,25305,13180,17937,17354,18367,26903,23636
SULT6B1,0,0,4,0,0,1,0,0,0
SUMF1,222,245,567,403,466,382,452,543,520
SUMF2,1234,1690,2401,1752,2270,1516,2137,2899,1861
SUMO1,1202,1402,1915,1268,1846,1369,1905,2139,1937
SUMO2,1179,1316,1391,861,1513,1118,1702,1766,1578
SUMO2P12,0,0,0,0,0,0,0,0,0
SUMO2P13,0,0,1,1,2,0,3,0,0
SUMO2P14,0,1,0,1,1,1,0,0,0
SUMO2P15,5,0,9,10,12,7,9,6,3
SUMO2P16,0,0,2,5,1,2,2,3,1
SUMO2P19,3,3,4,1,6,2,1,4,3
SUMO2P5,0,0,0,0,0,0,0,1,0
SUMO3,2086,2669,3457,1872,2098,2222,2924,4045,3243
SUMO4,26,16,20,55,32,19,17,28,33
SUN1,3039,2561,3765,2312,4468,2675,2476,4426,3605
SUN2,2318,5765,8419,2439,5647,3632,6820,5374,4179
SUN3,5,5,8,8,16,8,10,8,12
SUN5,0,1,2,0,1,0,3,1,0
SUOX,635,791,1387,922,1620,1098,1047,1133,1038
SUPT16H,2620,3011,7667,4693,5691,4776,4418,7202,6494
SUPT16HP1,6,11,38,22,17,10,16,25,19
SUPT20H,769,437,1017,771,987,575,320,667,651
SUPT3H,282,186,405,186,321,168,181,305,290
SUPT4H1,776,735,1433,1387,1221,1145,1265,1509,1414
SUPT5H,8270,9152,12713,5846,13798,10143,10222,15361,13091
SUPT6H,5545,5973,10527,5262,8980,7027,5260,10430,8569
SUPT7L,1618,1535,2698,2084,2453,1753,1715,2362,2388
SUPV3L1,723,545,822,804,786,737,589,1004,871
SURF1,592,603,967,458,962,695,1335,675,1112
SURF2,281,356,309,251,409,210,550,502,332
SURF4,3229,2776,4574,2503,3425,3230,3402,4055,3395
SURF6,1450,1518,1926,1291,2284,1520,2912,2600,2235
SUSD1,655,450,1026,676,711,765,463,991,717
SUSD2,107,295,110,149,315,49,141,407,189
SUSD2P1,0,0,4,2,0,0,0,2,0
SUSD3,1,38,54,21,44,14,73,123,24
SUSD4,1858,2627,3451,2479,2564,2380,2001,4024,3469
SUSD5,632,840,2536,1497,1509,1388,943,1702,1976
SUSD6,1434,1283,2600,1302,1647,1745,1132,2182,1722
SUV39H1,272,277,457,280,405,357,511,528,401
SUV39H2,187,110,257,144,230,135,133,279,217
SUZ12,573,530,1403,903,1071,848,863,1337,1195
SV2A,28925,28386,51076,44123,39380,36000,39749,52159,47419
SV2B,16252,18222,41848,21292,17629,23098,12972,32909,26989
SV2C,261,698,1152,1060,689,864,196,774,974
SVBP,162,162,164,145,218,116,290,238,207
SVEP1,95,283,568,222,458,223,186,302,291
SVIL,747,607,922,708,930,836,447,1308,922
SVIL-AS1,557,579,1380,655,877,661,442,1170,1074
SVIP,1519,1338,3619,3402,2947,2378,2865,3255,3198
SVOP,6355,7147,12631,6654,6334,7237,6099,11507,9129
SVOPL,15,5,25,8,15,7,11,17,8
SWAP70,1041,827,2246,970,2401,1380,1370,1789,1554
SWI5,157,196,204,158,243,133,328,297,243
SWSAP1,24,24,35,37,59,29,73,60,46
SWT1,182,121,285,235,288,152,173,283,257
SYAP1,1075,1253,2132,1344,1787,1348,1529,2156,1764
SYBU,5500,4950,8446,5503,7397,6340,4968,8248,8108
SYCE1,64,103,82,44,86,54,62,78,113
SYCE1L,19,16,26,14,19,7,18,29,31
SYCE2,25,22,24,27,47,19,46,36,34
SYCE3,0,2,4,1,11,0,8,1,5
SYCN,1,0,1,0,0,0,0,0,0
SYCP1,1,0,13,0,3,2,10,0,0
SYCP2,312,218,374,674,711,233,331,1574,568
SYCP2L,62,33,48,52,78,24,49,58,62
SYCP3,93,62,79,148,189,39,90,128,109
SYDE1,397,502,368,154,706,490,332,587,403
SYDE2,116,129,257,145,191,149,91,299,207
SYF2,465,501,754,548,908,513,995,890,820
SYF2P1,0,0,1,0,0,0,0,1,0
SYF2P2,3,4,8,1,5,3,0,2,11
SYK,16,102,462,62,142,44,147,325,64
SYMPK,5902,5858,7869,4511,9028,5963,6765,10524,7816
SYN1,36475,37622,43671,17853,37378,32542,19590,50628,41489
SYN2,15866,18057,29976,18831,15733,18876,16022,24014,23253
SYN3,895,1133,2128,1163,1132,1097,376,1788,1665
SYNC,38,45,93,35,101,73,32,82,66
SYNCRIP,1773,1967,4878,2648,4168,3269,3002,4770,3918
SYNDIG1,2127,2652,3027,2419,3307,2057,2942,3883,3510
SYNDIG1L,211,241,326,211,308,141,212,322,244
SYNE1,11824,11537,30787,16266,23590,21305,9362,26631,23514
SYNE2,1077,1325,2582,1971,3368,1171,1349,3619,3281
SYNE3,86,181,225,90,287,104,173,198,162
SYNE4,130,42,43,46,85,30,73,109,57
SYNGAP1,10398,9463,15652,6564,10388,10309,4872,14273,10248
SYNGR1,38320,38816,62560,43550,45872,43787,48665,63760,53692
SYNGR2,617,880,1533,496,1084,687,1728,830,632
SYNGR3,10790,10764,12542,9448,13704,9253,12655,16843,13884
SYNGR4,10,4,6,6,9,7,15,4,4
SYNJ1,8422,8062,20025,12526,11602,11693,6310,15017,13923
SYNJ2,1998,4045,6451,2583,5122,2978,4143,5306,5008
SYNJ2-IT1,1,2,4,2,4,1,0,3,2
SYNJ2BP,378,350,765,619,815,404,738,776,624
SYNJ2BP-COX16,0,0,0,0,0,0,0,0,0
SYNM,3051,3305,6681,2689,5097,4724,3361,6123,4599
SYNPO,37874,48747,45138,23410,33561,32849,30167,65492,43399
SYNPO2,1819,1647,3002,1858,2487,1823,1317,3705,2539
SYNPO2L,26,40,49,41,84,33,56,54,50
SYNPR,3795,3152,6702,4943,4990,3510,4361,5135,4540
SYNPR-AS1,3,1,0,1,3,1,1,6,1
SYP,32169,29454,49993,41268,42448,36615,53369,55507,46708
SYP-AS1,6,6,9,13,18,1,9,10,4
SYPL1,266,451,1462,529,1193,649,1567,1045,759
SYPL1P1,0,0,0,0,0,0,0,0,0
SYPL1P2,34,28,53,48,22,16,13,50,18
SYPL2,38,35,59,27,123,80,29,58,41
SYS1,514,515,1000,600,886,635,716,1027,761
SYS1-DBNDD2,2,8,14,8,18,3,8,9,7
SYT1,58601,53488,151058,134518,104006,89316,107670,129491,132563
SYT10,83,44,277,58,105,114,64,126,144
SYT11,17965,20581,56110,21653,23216,25381,22526,37840,34566
SYT12,4128,5188,5284,3892,5799,3811,6388,8722,6468
SYT13,8181,9082,17986,8146,10219,9942,5611,18216,17261
SYT14,168,151,484,235,267,159,126,248,279
SYT15,2728,2463,3359,1966,3505,3101,1688,3212,4173
SYT16,242,302,979,232,301,291,133,567,333
SYT17,2024,1828,2969,1640,2201,2513,2068,2340,2081
SYT2,1345,2444,4897,4296,2423,4008,818,2664,2826
SYT3,3773,3486,4130,2293,4425,3037,2790,5359,4168
SYT4,5186,6169,13876,7481,6060,6655,5718,10895,9857
SYT5,6821,7176,7003,3637,7505,5272,8077,12906,7598
SYT6,141,227,382,202,186,163,257,268,221
SYT7,16315,16041,22301,15087,14727,13987,11394,23656,19232
SYT8,4,1,0,1,7,0,8,4,1
SYT9,242,600,1002,328,771,536,361,839,562
SYTL1,59,57,79,55,91,55,71,125,95
SYTL2,2830,2685,4545,2688,4433,2249,2528,5197,4009
SYTL3,18,50,109,39,43,36,46,50,34
SYTL4,149,96,143,139,442,197,172,223,217
SYTL5,176,181,512,205,316,235,206,404,395
SYVN1,1939,2049,2803,1679,3254,2203,1997,2784,2531
SZRD1,481,555,940,490,1312,895,966,1059,888
SZT2,1482,2322,3681,2020,4056,2221,1305,3255,2921
SZT2-AS1,0,0,1,0,0,0,0,0,0
TAAR1,0,0,0,0,0,0,0,0,0
TAAR2,0,0,1,0,1,1,2,0,0
TAAR3P,1,0,1,1,0,2,1,0,0
TAAR4P,0,0,0,0,0,0,0,0,0
TAAR5,0,0,1,0,0,0,1,0,0
TAAR6,0,0,1,0,1,0,3,0,1
TAAR7P,0,0,0,0,0,0,2,0,0
TAAR8,0,0,1,0,0,0,0,0,0
TAAR9,0,0,0,0,1,0,0,0,0
TAB1,1491,1585,2459,1184,2569,1869,1736,2278,1879
TAB2,2478,1760,4906,2088,3236,2876,1506,3524,3201
TAB2-AS1,2,0,0,0,1,2,0,0,3
TAB3,1090,1195,2918,1775,1816,1619,919,2440,2289
TAB3P1,0,0,0,0,0,0,0,0,0
TAC1,248,331,499,273,427,315,657,455,482
TAC3,145,144,357,201,261,261,427,400,319
TAC4,15,18,14,18,11,16,9,10,22
TACC1,9601,8240,20502,14160,14566,12240,11667,16520,15571
TACC2,1524,1716,3035,1680,2576,2050,1702,2979,2412
TACC3,166,137,152,173,199,85,157,317,192
TACO1,506,514,698,497,753,542,701,934,747
TACR1,175,159,439,276,374,159,153,268,466
TACR2,149,160,281,130,139,119,136,215,185
TACR3,12,28,75,14,40,44,20,20,33
TACSTD2,2,13,7,5,7,3,11,10,3
TADA1,480,512,1205,750,931,798,807,1026,973
TADA2B,1440,1301,1925,1084,1835,1456,962,1687,1618
TADA3,2705,2501,4009,2427,4254,3013,4631,4124,3428
TAF1,787,840,1984,1148,1762,1147,1025,1907,1594
TAF10,836,1030,899,617,1238,768,1573,1277,1043
TAF11,348,307,452,433,559,401,597,581,512
TAF12,186,181,228,201,287,172,223,317,227
TAF13,633,819,1102,956,1036,792,1392,1174,1075
TAF13P2,3,1,5,4,7,4,1,3,0
TAF1A,98,92,205,112,139,127,125,144,129
TAF1A-AS1,24,20,42,30,68,24,46,42,34
TAF1B,219,269,596,475,655,405,483,644,604
TAF1C,3355,4142,2862,1675,4847,2464,2785,3777,3068
TAF1D,1179,917,1508,1930,1838,1123,1670,2040,1559
TAF1L,0,0,0,0,0,0,0,0,0
TAF2,530,485,1332,745,839,854,559,1176,998
TAF3,1252,949,1576,1500,1759,1099,1513,2024,1675
TAF4,549,567,615,330,742,433,352,891,600
TAF4B,686,528,1229,811,646,623,388,1252,932
TAF5,190,188,310,249,386,269,334,425,361
TAF5L,437,569,1073,640,1002,789,496,1160,876
TAF5LP1,1,24,4,11,21,1,21,20,24
TAF6,2305,2292,2963,1606,2820,2217,1542,3601,2767
TAF6L,335,393,470,378,618,387,626,535,439
TAF7,1683,1497,3044,2080,2866,2354,2983,2922,2814
TAF7L,42,20,63,44,59,26,32,62,35
TAF8,630,474,932,631,935,682,503,902,857
TAF9B,725,999,2256,1413,1739,1373,1313,1678,1711
TAF9BP2,1,2,3,0,1,0,5,1,4
TAFA1,571,639,1362,941,1023,871,747,1407,1212
TAFA2,1348,1390,3435,1752,1859,2075,1363,2808,2746
TAFA3,12,21,23,24,25,18,21,33,35
TAFA4,49,61,144,54,102,61,142,60,88
TAFA5,4884,6699,5909,3156,8286,4400,5943,9429,7886
TAGAP,64,58,150,55,114,30,71,137,78
TAGLN,749,1203,1068,782,1465,1570,780,1933,1024
TAGLN2,886,1174,1686,468,1376,1546,1091,1898,1117
TAGLN2P2,0,1,2,0,0,0,1,0,0
TAGLN3,9370,10046,10208,9363,11780,8462,13849,14100,12205
TAL1,91,108,284,90,183,80,120,257,138
TAL2,5,0,4,1,9,1,6,3,3
TALDO1,1454,1838,1887,1080,1761,1050,2353,2095,1534
TAMALIN,2232,2870,2701,1618,2980,1994,3437,3460,2782
TAMM41,259,215,334,258,390,242,220,357,276
TANC1,451,438,1095,388,1015,749,441,767,607
TANC2,6212,5169,13593,7219,8343,7786,3360,10032,8780
TANGO2,979,1162,1114,886,1130,626,735,1255,1069
TANGO6,298,402,1061,469,647,581,469,774,729
TANK,458,377,1126,612,1000,670,676,977,769
TAOK1,4142,4608,14780,6425,8789,6953,4827,10483,9019
TAOK2,6899,7899,9825,4957,11117,7261,7996,11445,9169
TAOK3,3126,2257,4316,3872,5467,2653,3891,5622,4731
TAP1,721,838,975,291,723,826,365,470,472
TAP2,322,391,883,494,724,329,319,824,643
TAPBP,4148,4503,6153,3995,6517,4329,4345,8433,6284
TAPBPL,208,226,353,236,526,206,391,289,266
TAPT1,1291,1221,2421,1297,2002,1685,1372,2167,1965
TAPT1-AS1,194,157,180,199,333,126,293,281,223
TARBP1,713,988,1325,2188,2991,905,1054,2340,1962
TARBP2,390,359,410,332,583,302,511,580,466
TARDBP,3083,3037,6315,2951,5353,3685,3885,6072,5192
TARDBPP2,0,0,3,1,2,1,0,0,0
TARID,3,5,21,8,20,7,2,7,11
TARM1,2,0,4,0,2,0,4,0,0
TARS1,975,809,2206,987,1331,1275,1161,1720,1370
TARS2,806,857,1591,1177,1643,982,1377,1509,1440
TARS2P1,0,0,4,0,0,0,1,0,0
TARS3,741,783,1420,988,1524,920,1283,1244,1162
TAS1R1,7,0,13,9,13,5,18,12,9
TAS1R2,0,0,0,0,1,1,0,0,0
TAS1R3,79,79,56,38,102,53,58,58,40
TAS2R1,4,3,1,2,17,3,1,3,0
TAS2R10,4,4,6,16,17,5,2,14,10
TAS2R13,4,8,5,11,8,2,3,2,4
TAS2R14,28,46,83,130,138,41,105,94,82
TAS2R15P,22,19,40,36,35,15,20,46,37
TAS2R16,0,0,0,0,0,0,0,0,0
TAS2R18P,4,7,7,8,9,3,1,20,12
TAS2R19,3,4,12,14,28,5,3,26,11
TAS2R20,6,5,11,11,19,6,6,15,7
TAS2R2P,0,0,0,0,0,0,2,0,0
TAS2R3,8,11,25,26,17,10,0,14,22
TAS2R30,5,3,7,1,2,0,1,4,2
TAS2R31,3,8,7,5,6,1,2,7,8
TAS2R38,0,0,2,0,1,1,1,0,0
TAS2R39,1,1,1,3,3,0,3,3,1
TAS2R4,40,20,52,46,41,20,7,51,47
TAS2R40,0,1,2,3,6,1,1,0,3
TAS2R41,0,0,1,0,0,1,0,0,0
TAS2R42,5,1,7,6,13,4,3,6,5
TAS2R43,6,0,1,3,0,0,1,0,0
TAS2R46,2,6,1,4,1,0,0,3,3
TAS2R5,15,17,40,30,49,13,27,39,38
TAS2R50,2,4,1,3,9,0,2,4,5
TAS2R60,0,0,0,0,0,0,0,0,1
TAS2R62P,0,0,0,0,2,0,1,1,0
TAS2R63P,1,1,5,4,8,0,1,2,2
TAS2R64P,2,0,15,14,3,6,2,4,0
TAS2R6P,12,7,12,6,4,7,6,13,5
TAS2R7,2,0,1,3,1,0,2,0,0
TAS2R8,6,3,4,0,6,1,2,0,9
TAS2R9,2,1,2,5,4,2,4,2,1
TASL,5,6,59,10,6,6,18,22,15
TASOR,1072,1028,2616,1276,2370,1599,1084,2313,1834
TASOR2,1285,1142,2652,1375,1927,1555,727,4241,1835
TASP1,207,320,685,467,553,481,598,737,650
TAT,4,0,15,2,10,10,11,5,5
TAT-AS1,0,0,1,0,0,0,1,0,0
TATDN1,138,201,262,201,270,195,246,357,245
TATDN1P1,4,1,3,3,6,3,2,4,2
TATDN2,1250,1209,1856,1085,1680,1209,1678,2080,1738
TATDN2P1,6,3,17,12,7,5,9,10,10
TATDN3,372,394,812,629,730,536,739,642,655
TAX1BP1,3784,3745,9514,8439,10432,6470,8633,9050,8161
TAX1BP3,8,15,6,6,15,10,26,14,11
TAZ,1016,838,802,1069,1781,697,1466,1391,1176
TBATA,0,0,2,1,0,0,1,0,0
TBC1D1,1500,1294,2337,1228,2169,1499,1133,2329,1872
TBC1D10A,163,195,202,102,334,166,257,239,212
TBC1D10B,4312,4764,6092,3509,5730,4774,6716,7279,5853
TBC1D10C,217,257,199,179,349,148,98,150,218
TBC1D12,337,647,1782,727,1370,760,1358,1057,1017
TBC1D13,3558,3206,4839,3332,5265,3351,4143,5468,4843
TBC1D14,679,805,1644,514,1014,914,275,1315,1008
TBC1D15,718,615,1551,824,1269,859,989,1150,1007
TBC1D16,2554,2932,3971,2161,4687,2873,1980,5047,3045
TBC1D17,3883,3955,4629,2367,5708,3055,5734,5584,4478
TBC1D19,170,214,511,267,254,257,203,337,327
TBC1D2,235,267,488,289,836,228,489,321,313
TBC1D20,1550,1510,2565,1732,2524,1769,1435,2649,2326
TBC1D21,3,0,6,4,0,2,4,4,12
TBC1D22A,1242,1244,2128,1197,1969,1187,1841,2229,1915
TBC1D22B,511,554,1010,655,770,678,530,1055,871
TBC1D23,749,740,1570,1004,1359,1033,984,1428,1254
TBC1D24,4542,3434,5569,2974,4238,4015,2892,5308,4766
TBC1D25,1290,1363,2293,1443,1693,1664,1633,2686,2034
TBC1D26,29,14,19,5,34,3,2,3,8
TBC1D28,3,2,9,1,4,2,4,4,3
TBC1D29P,11,17,23,19,23,11,11,15,9
TBC1D2B,752,575,1090,668,1286,766,451,956,843
TBC1D30,1160,1208,2937,1932,1716,1681,850,1974,2110
TBC1D31,166,196,269,230,274,138,156,343,216
TBC1D32,242,228,546,320,434,229,302,501,427
TBC1D3P1,0,0,0,0,0,0,0,0,0
TBC1D3P1-DHX40P1,0,0,0,0,2,0,0,0,1
TBC1D3P2,0,2,4,0,1,1,2,0,0
TBC1D3P3,0,0,0,0,0,0,0,0,0
TBC1D3P4,0,0,0,0,0,0,0,0,0
TBC1D3P5,0,0,2,2,3,0,2,1,2
TBC1D3P7,0,0,1,0,0,0,1,0,0
TBC1D4,963,977,1996,1062,1711,1078,927,1890,1720
TBC1D5,2905,3221,8748,5410,6186,4806,3093,6850,6172
TBC1D7,481,464,663,564,656,460,637,967,936
TBC1D8,730,956,1441,985,1184,968,614,1674,1324
TBC1D8-AS1,22,36,34,37,49,42,45,76,54
TBC1D8B,86,75,280,192,204,121,150,190,187
TBC1D9,2739,3070,7391,3115,3480,3821,2346,5953,5443
TBC1D9B,9254,9443,16937,9283,16022,11051,9415,17173,12612
TBCA,361,524,392,253,605,411,687,604,493
TBCB,2253,2548,2822,1769,3439,1985,4130,3582,2888
TBCC,555,704,811,556,936,613,1009,996,904
TBCCD1,170,224,381,245,331,247,192,372,339
TBCD,3528,4261,5329,2822,5023,3237,4447,6094,4826
TBCEL,425,441,1104,627,871,572,470,888,725
TBCK,981,755,1700,1362,1636,1108,862,1641,1354
TBILA,5,0,8,9,7,8,4,17,13
TBK1,711,741,1669,1160,1337,1027,741,1463,1330
TBKBP1,4051,4212,3343,2896,5992,3220,3921,5487,4719
TBL1X,547,681,1443,597,1822,1016,780,1520,1043
TBL1XR1,2810,3093,7590,4934,5783,4478,4241,8204,6359
TBL1Y,0,0,0,0,0,0,0,0,0
TBL1YP1,0,0,0,0,0,0,0,0,1
TBL2,503,543,807,483,605,510,544,905,576
TBL3,1008,1708,2039,1146,2227,1677,2522,2407,1808
TBP,339,329,442,303,515,362,363,504,454
TBPL1,917,722,933,834,1083,805,1006,1171,1052
TBPL2,0,1,6,0,2,0,4,1,1
TBR1,3224,3055,4893,4169,4426,3739,3339,4638,4418
TBRG1,2299,1943,4410,3043,2769,2494,1396,3631,3166
TBRG4,971,1095,1830,1044,1581,1437,1567,1798,1485
TBX1,150,51,34,18,69,23,28,85,27
TBX10,8,3,16,9,6,6,2,5,9
TBX15,66,36,74,17,88,102,20,87,57
TBX18,135,232,134,117,321,153,79,459,205
TBX18-AS1,0,3,7,2,6,1,1,3,2
TBX19,18,31,66,31,47,16,52,149,38
TBX2,509,525,496,287,1024,740,517,719,698
TBX2-AS1,42,40,31,22,78,16,38,50,45
TBX20,0,0,2,1,1,0,0,4,0
TBX21,0,1,9,2,12,2,3,9,5
TBX22,1,1,4,0,0,1,5,2,0
TBX3,201,150,255,96,290,142,111,248,292
TBX4,0,0,6,0,0,0,1,3,1
TBX5,0,1,11,2,6,0,3,41,2
TBX5-AS1,1,0,2,0,3,0,1,17,0
TBX6,52,54,72,42,142,25,70,52,50
TBXA2R,26,85,74,16,82,44,73,80,65
TBXAS1,9,83,254,46,99,34,116,203,55
TBXT,4,0,3,1,1,3,0,3,0
TC2N,146,218,574,245,293,170,248,532,251
TCAF1,1692,1506,3232,2452,2059,2136,1851,3143,2436
TCAF1P1,89,99,382,113,105,116,40,194,148
TCAF2,120,76,252,157,86,119,49,130,90
TCAIM,617,566,1272,716,1052,750,624,1018,925
TCAM1P,12,6,17,3,6,10,8,82,16
TCAP,490,216,212,209,363,182,319,392,265
TCEA1,585,525,1217,737,1285,832,1130,1234,996
TCEA2,3784,3933,3738,2452,5344,3332,6275,5711,4983
TCEA3,99,110,80,98,219,95,139,282,129
TCEAL1,610,641,818,640,1005,620,946,998,854
TCEAL2,2515,2763,3056,2822,4436,2580,4675,4453,3815
TCEAL3,1262,1400,1506,1255,2009,1164,2641,2101,1916
TCEAL4,1693,2092,2664,2238,3390,2047,3710,3212,3058
TCEAL4P1,1,1,2,0,2,0,1,1,0
TCEAL5,1042,1057,1428,1147,2039,1230,2136,1944,1882
TCEAL6,713,1159,1214,957,1425,851,1740,1574,1545
TCEAL7,1300,1435,2305,1988,2002,1426,2669,2183,2276
TCEAL8,608,625,948,789,1092,720,1019,1070,1073
TCEAL9,615,355,555,428,791,434,887,671,542
TCEANC,104,70,162,97,191,96,104,140,151
TCEANC2,309,251,572,357,548,334,428,548,487
TCERG1,1635,1618,3239,3171,3631,2442,2483,3804,3356
TCERG1L,401,602,637,441,919,406,550,1080,860
TCERG1L-AS1,1,5,2,10,13,4,2,3,6
TCERG1P1,0,0,3,0,3,0,3,0,0
TCERG1P2,0,0,0,1,1,0,1,1,2
TCF12,742,964,2630,821,2173,1158,930,1709,1395
TCF15,23,13,13,6,29,18,30,27,20
TCF19,49,56,99,54,107,91,98,169,142
TCF20,2273,2219,4433,2171,3012,2505,1466,4231,3443
TCF21,1,1,0,0,0,1,0,0,0
TCF23,0,0,7,0,1,1,2,1,0
TCF24,4,3,12,6,7,2,7,3,4
TCF25,3864,6088,9914,6321,10164,6977,10730,11753,9576
TCF3,1016,909,1138,547,1603,887,898,1383,1010
TCF4,8409,6894,15698,14671,16798,10871,11499,18073,16618
TCF4-AS1,1,4,2,1,0,1,0,2,0
TCF7,64,83,92,54,138,46,71,104,104
TCF7L1,247,221,293,123,597,233,288,501,298
TCF7L1-IT1,0,0,1,3,1,0,0,3,1
TCF7L2,534,416,1127,669,1143,751,686,1117,1000
TCFL5,586,767,1257,660,1904,851,1303,1082,1606
TCHH,118,88,138,101,121,99,118,179,245
TCHHL1,0,0,4,0,0,0,3,0,0
TCHP,662,706,1243,937,1653,793,1186,1337,1362
TCIM,72,99,193,53,184,77,164,152,177
TCIRG1,456,770,672,267,718,334,501,1077,495
TCL1A,0,0,5,0,2,0,2,0,1
TCL1B,0,0,0,0,0,0,0,0,0
TCN1,1,0,5,0,2,1,3,1,3
TCN2,229,748,686,567,1153,531,777,922,1033
TCOF1,3230,2912,3948,2909,4514,3015,3138,5618,4111
TCP1,3656,3659,6300,3523,4746,4075,4595,5777,4926
TCP10L,74,35,65,36,86,55,28,58,44
TCP10L3,0,1,5,0,0,0,0,0,2
TCP11,7,10,18,8,7,8,12,14,17
TCP11L1,1438,1515,3325,1697,1696,1466,906,2992,2327
TCP11L2,156,180,559,168,433,166,166,235,266
TCP11X2,0,0,0,0,0,0,0,0,0
TCP11X3P,0,0,5,0,1,0,2,0,0
TCP1P2,1,0,2,0,3,1,0,2,1
TCP1P3,2,4,6,2,1,1,3,2,1
TCTA,1193,1400,2164,1962,2445,1445,1920,2463,2077
TCTE1,95,130,181,124,179,68,65,154,148
TCTEX1D1,97,85,226,233,235,142,146,181,226
TCTEX1D4,2,6,14,5,8,4,1,4,5
TCTN1,522,390,574,475,687,413,419,655,539
TCTN2,336,284,389,334,481,255,267,469,458
TCTN3,529,567,1189,653,1068,858,573,1116,877
TDG,220,249,467,544,678,358,445,598,485
TDGF1,4,36,10,7,15,6,25,62,24
TDGF1P3,0,1,1,0,3,0,2,2,1
TDH,29,15,31,24,31,24,25,7,33
TDO2,79,122,117,160,47,145,96,86,97
TDP1,292,242,540,327,451,427,283,510,439
TDP2,837,826,1521,1029,1211,1012,1122,1570,1469
TDRD1,39,34,74,58,42,17,23,87,99
TDRD10,45,35,33,41,51,34,49,55,42
